No,year,month,day,hour,pm25,TEMP,PRES,cbwd
35826,2014,2,1,17,109,4,1014,SE
35827,2014,2,1,18,120,4,1014,SE
35828,2014,2,1,19,135,3,1013,SE
35829,2014,2,1,20,118,3,1013,SE
35830,2014,2,1,21,132,2,1013,SE
35831,2014,2,1,22,141,2,1013,SE
35832,2014,2,1,23,144,2,1012,SE
35833,2014,2,2,0,141,2,1012,SE
35834,2014,2,2,1,144,2,1012,SE
35835,2014,2,2,2,159,2,1012,SE
35836,2014,2,2,3,163,2,1011,SE
35837,2014,2,2,4,174,2,1011,SE
35838,2014,2,2,5,164,2,1011,cv
35839,2014,2,2,6,171,1,1012,NW
35840,2014,2,2,7,162,-1,1012,NW
35841,2014,2,2,8,152,2,1013,NW
35842,2014,2,2,9,141,5,1014,NW
35843,2014,2,2,10,66,8,1015,NW
35844,2014,2,2,11,22,10,1015,NW
35845,2014,2,2,12,15,10,1014,NW
35846,2014,2,2,13,13,10,1014,NW
35847,2014,2,2,14,13,10,1014,NW
35848,2014,2,2,15,12,9,1015,NW
35849,2014,2,2,16,13,9,1015,NW
35850,2014,2,2,17,10,6,1017,NW
35851,2014,2,2,18,9,4,1018,NW
35852,2014,2,2,19,8,3,1020,NE
35853,2014,2,2,20,9,3,1020,NE
35854,2014,2,2,21,7,2,1021,NE
35855,2014,2,2,22,9,2,1021,NE
35856,2014,2,2,23,8,1,1022,NE
35857,2014,2,3,0,10,1,1023,NE
35858,2014,2,3,1,8,0,1024,NE
35859,2014,2,3,2,10,0,1024,NE
35860,2014,2,3,3,9,0,1025,cv
35861,2014,2,3,4,6,-1,1026,NW
35862,2014,2,3,5,6,-2,1027,NW
35863,2014,2,3,6,7,-3,1028,NW
35864,2014,2,3,7,5,-4,1028,NW
35865,2014,2,3,8,6,-3,1029,NW
35866,2014,2,3,9,6,-2,1029,NW
35867,2014,2,3,10,4,-1,1029,NW
35868,2014,2,3,11,4,0,1029,NW
35869,2014,2,3,12,6,0,1027,NW
35870,2014,2,3,13,6,1,1026,NW
35871,2014,2,3,14,6,2,1025,NW
35872,2014,2,3,15,4,2,1025,NW
35873,2014,2,3,16,6,2,1025,NW
35874,2014,2,3,17,6,1,1026,NW
35875,2014,2,3,18,6,-1,1027,NW
35876,2014,2,3,19,6,-5,1028,NW
35877,2014,2,3,20,11,-5,1028,NW
35878,2014,2,3,21,11,-3,1029,NE
35879,2014,2,3,22,13,-5,1029,NE
35880,2014,2,3,23,16,-3,1029,NW
35881,2014,2,4,0,3,-5,1029,NW
35882,2014,2,4,1,7,-4,1030,NW
35883,2014,2,4,2,6,-5,1030,NW
35884,2014,2,4,3,6,-5,1030,NW
35885,2014,2,4,4,6,-5,1030,NW
35886,2014,2,4,5,6,-6,1030,NW
35887,2014,2,4,6,7,-6,1030,NW
35888,2014,2,4,7,10,-6,1031,NW
35889,2014,2,4,8,10,-5,1032,NW
35890,2014,2,4,9,9,-3,1032,NW
35891,2014,2,4,10,12,-2,1032,NW
35892,2014,2,4,11,12,-2,1032,NW
35893,2014,2,4,12,11,0,1031,NW
35894,2014,2,4,13,10,1,1030,NW
35895,2014,2,4,14,6,0,1028,NW
35896,2014,2,4,15,8,1,1028,NW
35897,2014,2,4,16,7,0,1028,SE
35898,2014,2,4,17,18,0,1027,SE
35899,2014,2,4,18,17,-2,1027,NE
35900,2014,2,4,19,50,-4,1028,SE
35901,2014,2,4,20,71,-4,1028,SE
35902,2014,2,4,21,91,-2,1029,SE
35903,2014,2,4,22,109,-2,1029,SE
35904,2014,2,4,23,126,-6,1030,NE
35905,2014,2,5,0,104,-5,1030,SE
35906,2014,2,5,1,80,-5,1029,SE
35907,2014,2,5,2,69,-5,1029,cv
35908,2014,2,5,3,62,-6,1029,SE
35909,2014,2,5,4,73,-7,1029,cv
35910,2014,2,5,5,115,-8,1029,cv
35911,2014,2,5,6,155,-11,1029,cv
35912,2014,2,5,7,148,-11,1030,NE
35913,2014,2,5,8,114,-11,1030,NE
35914,2014,2,5,9,94,-6,1030,cv
35915,2014,2,5,10,117,-4,1030,cv
35916,2014,2,5,11,118,-2,1030,cv
35917,2014,2,5,12,116,1,1029,cv
35918,2014,2,5,13,96,1,1028,cv
35919,2014,2,5,14,96,1,1027,SE
35920,2014,2,5,15,102,1,1027,SE
35921,2014,2,5,16,99,1,1027,SE
35922,2014,2,5,17,104,0,1027,SE
35923,2014,2,5,18,101,-1,1028,SE
35924,2014,2,5,19,92,-2,1028,SE
35925,2014,2,5,20,76,-3,1028,SE
35926,2014,2,5,21,90,-3,1028,SE
35927,2014,2,5,22,111,-4,1029,SE
35928,2014,2,5,23,125,-5,1029,NE
35929,2014,2,6,0,139,-4,1029,NE
35930,2014,2,6,1,151,-5,1029,cv
35931,2014,2,6,2,204,-5,1029,SE
35932,2014,2,6,3,203,-6,1029,cv
35933,2014,2,6,4,200,-7,1029,NW
35934,2014,2,6,5,187,-8,1029,NW
35935,2014,2,6,6,168,-6,1030,cv
35936,2014,2,6,7,158,-7,1030,cv
35937,2014,2,6,8,155,-7,1031,NE
35938,2014,2,6,9,154,-3,1032,NW
35939,2014,2,6,10,146,-1,1032,NW
35940,2014,2,6,11,150,0,1031,NW
35941,2014,2,6,12,136,1,1030,cv
35942,2014,2,6,13,130,1,1029,cv
35943,2014,2,6,14,122,2,1029,cv
35944,2014,2,6,15,125,2,1029,cv
35945,2014,2,6,16,121,1,1030,SE
35946,2014,2,6,17,108,1,1029,SE
35947,2014,2,6,18,102,0,1029,cv
35948,2014,2,6,19,118,-1,1030,cv
35949,2014,2,6,20,130,-1,1030,SE
35950,2014,2,6,21,155,-1,1031,SE
35951,2014,2,6,22,131,-2,1031,SE
35952,2014,2,6,23,93,-1,1031,SE
35953,2014,2,7,0,91,-2,1031,SE
35954,2014,2,7,1,86,-2,1030,SE
35955,2014,2,7,2,101,-2,1030,SE
35956,2014,2,7,3,105,-2,1030,SE
35957,2014,2,7,4,110,-3,1029,SE
35958,2014,2,7,5,112,-3,1029,SE
35959,2014,2,7,6,119,-3,1029,SE
35960,2014,2,7,7,100,-4,1029,SE
35961,2014,2,7,8,105,-5,1029,SE
35962,2014,2,7,9,105,-5,1029,SE
35963,2014,2,7,10,112,-5,1029,SE
35964,2014,2,7,11,107,-4,1029,SE
35965,2014,2,7,12,94,-4,1028,SE
35966,2014,2,7,13,84,-3,1026,SE
35967,2014,2,7,14,89,-4,1026,SE
35968,2014,2,7,15,90,-3,1025,SE
35969,2014,2,7,16,98,-3,1024,SE
35970,2014,2,7,17,100,-3,1024,SE
35971,2014,2,7,18,109,-3,1025,SE
35972,2014,2,7,19,107,-3,1025,SE
35973,2014,2,7,20,107,-3,1025,SE
35974,2014,2,7,21,106,-4,1025,SE
35975,2014,2,7,22,108,-4,1025,SE
35976,2014,2,7,23,109,-4,1025,SE
35977,2014,2,8,0,106,-4,1025,SE
35978,2014,2,8,1,95,-4,1025,SE
35979,2014,2,8,2,94,-4,1025,SE
35980,2014,2,8,3,88,-4,1025,SE
35981,2014,2,8,4,115,-4,1024,cv
35982,2014,2,8,5,133,-4,1024,cv
35983,2014,2,8,6,132,-4,1024,NE
35984,2014,2,8,7,147,-4,1025,NE
35985,2014,2,8,8,147,-5,1026,NW
35986,2014,2,8,9,146,-5,1027,NW
35987,2014,2,8,10,79,-3,1028,NE
35988,2014,2,8,11,38,0,1028,NW
35989,2014,2,8,12,20,1,1027,NW
35990,2014,2,8,13,14,0,1027,NE
35991,2014,2,8,14,10,2,1027,NW
35992,2014,2,8,15,6,1,1027,NE
35993,2014,2,8,16,9,2,1027,NW
35994,2014,2,8,17,7,0,1028,NW
35995,2014,2,8,18,10,-3,1030,NW
35996,2014,2,8,19,8,-3,1031,NW
35997,2014,2,8,20,7,-5,1033,NW
35998,2014,2,8,21,14,-6,1034,NW
35999,2014,2,8,22,10,-7,1035,NW
36000,2014,2,8,23,6,-8,1036,NW
36001,2014,2,9,0,9,-7,1036,NW
36002,2014,2,9,1,13,-8,1037,NW
36003,2014,2,9,2,9,-8,1037,NW
36004,2014,2,9,3,10,-9,1037,NW
36005,2014,2,9,4,9,-11,1037,NW
36006,2014,2,9,5,10,-12,1037,NW
36007,2014,2,9,6,10,-10,1037,NW
36008,2014,2,9,7,11,-9,1038,NW
36009,2014,2,9,8,12,-10,1038,NW
36010,2014,2,9,9,16,-7,1039,NW
36011,2014,2,9,10,12,-5,1038,NW
36012,2014,2,9,11,17,-4,1038,NW
36013,2014,2,9,12,14,-3,1037,NW
36014,2014,2,9,13,14,-3,1036,NW
36015,2014,2,9,14,12,-1,1035,NW
36016,2014,2,9,15,14,-1,1034,NW
36017,2014,2,9,16,10,-1,1034,cv
36018,2014,2,9,17,11,-1,1034,NW
36019,2014,2,9,18,11,-2,1035,NW
36020,2014,2,9,19,14,-3,1035,NW
36021,2014,2,9,20,15,-4,1036,NW
36022,2014,2,9,21,26,-5,1036,NW
36023,2014,2,9,22,24,-8,1037,NW
36024,2014,2,9,23,18,-9,1037,NW
36025,2014,2,10,0,11,-9,1038,NW
36026,2014,2,10,1,12,-9,1038,NW
36027,2014,2,10,2,9,-9,1038,NW
36028,2014,2,10,3,9,-12,1037,NW
36029,2014,2,10,4,13,-11,1037,NW
36030,2014,2,10,5,9,-12,1037,NW
36031,2014,2,10,6,8,-10,1037,NE
36032,2014,2,10,7,7,-12,1037,NW
36033,2014,2,10,8,13,-9,1038,NW
36034,2014,2,10,9,13,-6,1038,NE
36035,2014,2,10,10,22,-5,1038,NE
36036,2014,2,10,11,10,-3,1037,NW
36037,2014,2,10,12,18,-3,1036,NW
36038,2014,2,10,13,20,-3,1034,SE
36039,2014,2,10,14,20,-2,1033,SE
36040,2014,2,10,15,26,-1,1032,SE
36041,2014,2,10,16,24,-1,1032,SE
36042,2014,2,10,17,25,-3,1032,SE
36043,2014,2,10,18,34,-3,1032,SE
36044,2014,2,10,19,42,-4,1032,SE
36045,2014,2,10,20,47,-4,1032,SE
36046,2014,2,10,21,53,-6,1032,cv
36047,2014,2,10,22,64,-7,1032,cv
36048,2014,2,10,23,65,-8,1032,SE
36049,2014,2,11,0,66,-10,1031,cv
36050,2014,2,11,1,76,-10,1031,SE
36051,2014,2,11,2,83,-10,1030,NE
36052,2014,2,11,3,120,-12,1030,cv
36053,2014,2,11,4,121,-12,1029,cv
36054,2014,2,11,5,111,-12,1029,NW
36055,2014,2,11,6,112,-12,1029,NW
36056,2014,2,11,7,100,-12,1029,NW
36057,2014,2,11,8,84,-11,1030,NW
36058,2014,2,11,9,66,-8,1030,NW
36059,2014,2,11,10,64,-5,1030,NW
36060,2014,2,11,11,73,-3,1029,cv
36061,2014,2,11,12,90,-2,1028,cv
36062,2014,2,11,13,103,-1,1027,SE
36063,2014,2,11,14,126,0,1026,cv
36064,2014,2,11,15,146,1,1026,SE
36065,2014,2,11,16,143,1,1025,SE
36066,2014,2,11,17,135,0,1025,SE
36067,2014,2,11,18,188,-1,1026,SE
36068,2014,2,11,19,221,-2,1027,SE
36069,2014,2,11,20,203,-5,1027,cv
36070,2014,2,11,21,204,-5,1028,cv
36071,2014,2,11,22,184,-7,1028,NE
36072,2014,2,11,23,177,-7,1029,cv
36073,2014,2,12,0,220,-8,1029,NE
36074,2014,2,12,1,268,-10,1029,NE
36075,2014,2,12,2,255,-10,1030,NW
36076,2014,2,12,3,241,-10,1030,NW
36077,2014,2,12,4,181,-9,1030,NW
36078,2014,2,12,5,146,-8,1031,NW
36079,2014,2,12,6,141,-9,1031,NW
36080,2014,2,12,7,136,-7,1032,NW
36081,2014,2,12,8,124,-7,1033,NW
36082,2014,2,12,9,87,-3,1034,NE
36083,2014,2,12,10,66,0,1034,NE
36084,2014,2,12,11,44,1,1034,NE
36085,2014,2,12,12,36,2,1033,NE
36086,2014,2,12,13,39,4,1033,SE
36087,2014,2,12,14,55,4,1032,SE
36088,2014,2,12,15,114,4,1031,cv
36089,2014,2,12,16,100,3,1032,SE
36090,2014,2,12,17,95,2,1032,SE
36091,2014,2,12,18,162,2,1032,SE
36092,2014,2,12,19,237,1,1033,SE
36093,2014,2,12,20,229,0,1034,SE
36094,2014,2,12,21,175,-1,1035,SE
36095,2014,2,12,22,150,-2,1035,SE
36096,2014,2,12,23,145,-3,1036,SE
36097,2014,2,13,0,268,-3,1036,SE
36098,2014,2,13,1,237,-4,1036,SE
36099,2014,2,13,2,208,-4,1037,SE
36100,2014,2,13,3,193,-3,1037,SE
36101,2014,2,13,4,175,-3,1037,SE
36102,2014,2,13,5,160,-3,1037,SE
36103,2014,2,13,6,176,-3,1037,SE
36104,2014,2,13,7,181,-3,1037,SE
36105,2014,2,13,8,185,-3,1037,SE
36106,2014,2,13,9,198,-3,1038,SE
36107,2014,2,13,10,205,-3,1038,SE
36108,2014,2,13,11,206,-2,1037,SE
36109,2014,2,13,12,214,-2,1036,SE
36110,2014,2,13,13,214,0,1035,SE
36111,2014,2,13,14,204,0,1034,SE
36112,2014,2,13,15,208,0,1033,SE
36113,2014,2,13,16,200,0,1032,SE
36114,2014,2,13,17,197,0,1032,SE
36115,2014,2,13,18,220,-1,1032,SE
36116,2014,2,13,19,236,-2,1032,cv
36117,2014,2,13,20,239,-3,1032,NE
36118,2014,2,13,21,250,-3,1032,NE
36119,2014,2,13,22,243,-2,1031,NE
36120,2014,2,13,23,251,-3,1031,NE
36121,2014,2,14,0,263,-4,1031,NE
36122,2014,2,14,1,262,-5,1030,cv
36123,2014,2,14,2,261,-7,1029,NE
36124,2014,2,14,3,276,-7,1029,NE
36125,2014,2,14,4,264,-8,1028,SE
36126,2014,2,14,5,259,-8,1028,NW
36127,2014,2,14,6,250,-8,1028,NW
36128,2014,2,14,7,235,-9,1028,NW
36129,2014,2,14,8,222,-7,1028,cv
36130,2014,2,14,9,206,-4,1028,NE
36131,2014,2,14,10,205,-2,1028,cv
36132,2014,2,14,11,196,-1,1027,cv
36133,2014,2,14,12,218,0,1027,cv
36134,2014,2,14,13,234,1,1025,cv
36135,2014,2,14,14,264,2,1024,cv
36136,2014,2,14,15,272,2,1024,SE
36137,2014,2,14,16,307,3,1023,cv
36138,2014,2,14,17,323,2,1024,cv
36139,2014,2,14,18,311,1,1024,cv
36140,2014,2,14,19,327,-2,1024,cv
36141,2014,2,14,20,362,-2,1024,SE
36142,2014,2,14,21,487,-4,1024,NW
36143,2014,2,14,22,436,-4,1025,NE
36144,2014,2,14,23,436,-4,1025,cv
36145,2014,2,15,0,579,-5,1025,NW
36146,2014,2,15,1,649,-5,1024,cv
36147,2014,2,15,2,457,-6,1024,NW
36148,2014,2,15,3,466,-6,1024,NW
36149,2014,2,15,4,408,-6,1024,NW
36150,2014,2,15,5,344,-5,1024,NW
36151,2014,2,15,6,322,-4,1024,NW
36152,2014,2,15,7,287,-5,1025,NW
36153,2014,2,15,8,319,-4,1025,NE
36154,2014,2,15,9,282,-3,1026,cv
36155,2014,2,15,10,277,0,1026,NW
36156,2014,2,15,11,277,1,1025,SE
36157,2014,2,15,12,279,1,1025,SE
36158,2014,2,15,13,327,3,1024,SE
36159,2014,2,15,14,348,3,1024,SE
36160,2014,2,15,15,418,4,1023,SE
36161,2014,2,15,16,423,4,1023,cv
36162,2014,2,15,17,366,3,1024,SE
36163,2014,2,15,18,338,2,1024,cv
36164,2014,2,15,19,347,-1,1024,cv
36165,2014,2,15,20,336,-2,1024,cv
36166,2014,2,15,21,351,-4,1025,cv
36167,2014,2,15,22,353,-4,1025,cv
36168,2014,2,15,23,375,-4,1025,NW
36169,2014,2,16,0,382,-3,1026,NW
36170,2014,2,16,1,393,-5,1026,NW
36171,2014,2,16,2,388,-4,1026,NW
36172,2014,2,16,3,376,-5,1026,NW
36173,2014,2,16,4,382,-5,1026,NW
36174,2014,2,16,5,362,-4,1027,NW
36175,2014,2,16,6,345,-4,1028,NW
36176,2014,2,16,7,328,-6,1028,NW
36177,2014,2,16,8,323,-4,1029,NW
36178,2014,2,16,9,297,-1,1030,NW
36179,2014,2,16,10,280,4,1030,NW
36180,2014,2,16,11,267,3,1031,SE
36181,2014,2,16,12,259,6,1030,cv
36182,2014,2,16,13,177,7,1030,cv
36183,2014,2,16,14,161,7,1029,SE
36184,2014,2,16,15,120,7,1029,SE
36185,2014,2,16,16,185,6,1029,SE
36186,2014,2,16,17,211,5,1029,SE
36187,2014,2,16,18,169,4,1030,SE
36188,2014,2,16,19,242,3,1030,SE
36189,2014,2,16,20,247,3,1031,SE
36190,2014,2,16,21,238,2,1032,SE
36191,2014,2,16,22,225,1,1033,SE
36192,2014,2,16,23,216,1,1033,SE
36193,2014,2,17,0,165,0,1033,cv
36194,2014,2,17,1,142,0,1033,SE
36195,2014,2,17,2,136,0,1034,SE
36196,2014,2,17,3,117,-2,1034,SE
36197,2014,2,17,4,119,-3,1034,cv
36198,2014,2,17,5,52,-3,1034,NE
36199,2014,2,17,6,46,-3,1034,NW
36200,2014,2,17,7,53,-2,1035,cv
36201,2014,2,17,8,67,-1,1036,SE
36202,2014,2,17,9,70,1,1037,cv
36203,2014,2,17,10,61,3,1037,SE
36204,2014,2,17,11,78,3,1037,SE
36205,2014,2,17,12,88,4,1036,SE
36206,2014,2,17,13,75,5,1035,SE
36207,2014,2,17,14,73,5,1034,SE
36208,2014,2,17,15,79,5,1034,SE
36209,2014,2,17,16,67,5,1034,SE
36210,2014,2,17,17,73,4,1033,SE
36211,2014,2,17,18,71,1,1033,SE
36212,2014,2,17,19,66,1,1034,SE
36213,2014,2,17,20,66,1,1035,SE
36214,2014,2,17,21,75,0,1036,SE
36215,2014,2,17,22,59,-2,1036,SE
36216,2014,2,17,23,41,-1,1036,SE
36217,2014,2,18,0,45,-2,1036,SE
36218,2014,2,18,1,28,-3,1036,SE
36219,2014,2,18,2,27,-3,1035,SE
36220,2014,2,18,3,27,-4,1035,cv
36221,2014,2,18,4,46,-4,1034,SE
36222,2014,2,18,5,65,-4,1035,SE
36223,2014,2,18,6,60,-4,1034,SE
36224,2014,2,18,7,54,-4,1035,SE
36225,2014,2,18,8,63,-3,1035,SE
36226,2014,2,18,9,71,-3,1035,SE
36227,2014,2,18,10,69,-2,1034,SE
36228,2014,2,18,11,76,0,1034,SE
36229,2014,2,18,12,82,1,1033,SE
36230,2014,2,18,13,63,2,1031,SE
36231,2014,2,18,14,63,2,1030,SE
36232,2014,2,18,15,63,2,1029,SE
36233,2014,2,18,16,64,2,1029,SE
36234,2014,2,18,17,98.61321455,2,1028,SE
36235,2014,2,18,18,88,0,1028,SE
36236,2014,2,18,19,80,-1,1029,cv
36237,2014,2,18,20,89,-2,1029,SE
36238,2014,2,18,21,93,-1,1029,NE
36239,2014,2,18,22,104,-1,1030,SE
36240,2014,2,18,23,123,-2,1029,SE
36241,2014,2,19,0,118,-2,1029,NE
36242,2014,2,19,1,116,-3,1029,NE
36243,2014,2,19,2,125,-3,1029,SE
36244,2014,2,19,3,119,-5,1028,NW
36245,2014,2,19,4,120,-5,1028,cv
36246,2014,2,19,5,122,-7,1028,NW
36247,2014,2,19,6,122,-6,1029,cv
36248,2014,2,19,7,112,-8,1029,cv
36249,2014,2,19,8,108,-7,1030,NW
36250,2014,2,19,9,103,0,1030,NW
36251,2014,2,19,10,89,2,1031,NW
36252,2014,2,19,11,58,3,1030,NW
36253,2014,2,19,12,38,4,1029,NE
36254,2014,2,19,13,19,5,1028,NW
36255,2014,2,19,14,22,5,1027,cv
36256,2014,2,19,15,18,6,1027,NE
36257,2014,2,19,16,14,5,1027,SE
36258,2014,2,19,17,16,5,1027,SE
36259,2014,2,19,18,15,2,1027,SE
36260,2014,2,19,19,34,1,1028,SE
36261,2014,2,19,20,39,-1,1029,SE
36262,2014,2,19,21,89,-2,1029,SE
36263,2014,2,19,22,124,0,1030,SE
36264,2014,2,19,23,142,-2,1030,SE
36265,2014,2,20,0,152,-2,1030,SE
36266,2014,2,20,1,156,-3,1030,SE
36267,2014,2,20,2,152,-4,1030,SE
36268,2014,2,20,3,160,-4,1030,SE
36269,2014,2,20,4,173,-3,1030,SE
36270,2014,2,20,5,174,-3,1030,cv
36271,2014,2,20,6,180,-2,1031,SE
36272,2014,2,20,7,185,-2,1031,SE
36273,2014,2,20,8,184,-2,1032,SE
36274,2014,2,20,9,190,-1,1032,SE
36275,2014,2,20,10,196,-1,1032,SE
36276,2014,2,20,11,98.61321455,0,1032,SE
36277,2014,2,20,12,221,0,1031,SE
36278,2014,2,20,13,233,1,1030,SE
36279,2014,2,20,14,240,1,1030,SE
36280,2014,2,20,15,273,1,1030,SE
36281,2014,2,20,16,327,0,1029,SE
36282,2014,2,20,17,347,0,1029,SE
36283,2014,2,20,18,384,-1,1029,SE
36284,2014,2,20,19,392,-3,1029,SE
36285,2014,2,20,20,400,-2,1030,SE
36286,2014,2,20,21,394,-3,1030,NE
36287,2014,2,20,22,448,-3,1030,cv
36288,2014,2,20,23,424,-4,1030,SE
36289,2014,2,21,0,400,-4,1030,cv
36290,2014,2,21,1,398,-4,1030,cv
36291,2014,2,21,2,383,-5,1029,cv
36292,2014,2,21,3,357,-5,1029,cv
36293,2014,2,21,4,367,-5,1029,cv
36294,2014,2,21,5,335,-5,1029,SE
36295,2014,2,21,6,313,-6,1029,NW
36296,2014,2,21,7,328,-4,1029,cv
36297,2014,2,21,8,324,-2,1029,NW
36298,2014,2,21,9,305,0,1029,NW
36299,2014,2,21,10,268,1,1029,NW
36300,2014,2,21,11,247,2,1029,NW
36301,2014,2,21,12,267,2,1028,cv
36302,2014,2,21,13,334,3,1027,NW
36303,2014,2,21,14,328,4,1026,cv
36304,2014,2,21,15,327,4,1026,NE
36305,2014,2,21,16,326,4,1026,SE
36306,2014,2,21,17,309,3,1026,cv
36307,2014,2,21,18,321,1,1027,SE
36308,2014,2,21,19,340,1,1028,cv
36309,2014,2,21,20,346,-2,1028,cv
36310,2014,2,21,21,330,-1,1029,NE
36311,2014,2,21,22,340,-2,1029,NW
36312,2014,2,21,23,353,-1,1029,cv
36313,2014,2,22,0,384,-1,1029,NW
36314,2014,2,22,1,383,-2,1029,NW
36315,2014,2,22,2,399,-1,1029,NW
36316,2014,2,22,3,340,0,1029,NW
36317,2014,2,22,4,327,0,1029,NW
36318,2014,2,22,5,295,1,1029,NW
36319,2014,2,22,6,296,1,1029,NW
36320,2014,2,22,7,333,1,1030,NW
36321,2014,2,22,8,336,2,1030,NW
36322,2014,2,22,9,350,3,1031,NW
36323,2014,2,22,10,305,3,1031,NW
36324,2014,2,22,11,283,5,1031,cv
36325,2014,2,22,12,323,5,1030,SE
36326,2014,2,22,13,377,6,1029,NE
36327,2014,2,22,14,357,6,1029,SE
36328,2014,2,22,15,360,6,1029,SE
36329,2014,2,22,16,350,6,1029,SE
36330,2014,2,22,17,339,5,1029,cv
36331,2014,2,22,18,335,4,1029,NE
36332,2014,2,22,19,341,2,1030,SE
36333,2014,2,22,20,352,3,1031,SE
36334,2014,2,22,21,355,4,1031,SE
36335,2014,2,22,22,327,3,1031,SE
36336,2014,2,22,23,303,2,1032,SE
36337,2014,2,23,0,287,2,1032,SE
36338,2014,2,23,1,279,2,1032,SE
36339,2014,2,23,2,98.61321455,2,1032,SE
36340,2014,2,23,3,264,1,1032,SE
36341,2014,2,23,4,245,1,1031,SE
36342,2014,2,23,5,228,1,1031,cv
36343,2014,2,23,6,233,1,1031,cv
36344,2014,2,23,7,240,1,1032,cv
36345,2014,2,23,8,246,1,1032,cv
36346,2014,2,23,9,246,1,1032,cv
36347,2014,2,23,10,252,2,1032,SE
36348,2014,2,23,11,266,2,1032,cv
36349,2014,2,23,12,270,2,1031,cv
36350,2014,2,23,13,279,2,1030,cv
36351,2014,2,23,14,283,2,1030,cv
36352,2014,2,23,15,316,3,1030,cv
36353,2014,2,23,16,336,3,1029,cv
36354,2014,2,23,17,333,3,1029,SE
36355,2014,2,23,18,348,2,1029,SE
36356,2014,2,23,19,360,2,1030,cv
36357,2014,2,23,20,358,1,1030,cv
36358,2014,2,23,21,358,2,1030,cv
36359,2014,2,23,22,357,2,1030,cv
36360,2014,2,23,23,362,2,1030,cv
36361,2014,2,24,0,348,2,1030,NE
36362,2014,2,24,1,323,2,1029,NW
36363,2014,2,24,2,339,2,1029,cv
36364,2014,2,24,3,339,2,1028,NW
36365,2014,2,24,4,339,2,1028,NW
36366,2014,2,24,5,341,2,1028,NW
36367,2014,2,24,6,344,1,1028,NW
36368,2014,2,24,7,335,1,1028,NW
36369,2014,2,24,8,329,2,1029,cv
36370,2014,2,24,9,323,3,1029,NE
36371,2014,2,24,10,350,4,1029,NE
36372,2014,2,24,11,341,5,1028,NW
36373,2014,2,24,12,347,6,1028,NW
36374,2014,2,24,13,356,7,1027,cv
36375,2014,2,24,14,342,7,1026,cv
36376,2014,2,24,15,366,7,1025,cv
36377,2014,2,24,16,358,7,1025,cv
36378,2014,2,24,17,391,7,1025,cv
36379,2014,2,24,18,425,5,1025,cv
36380,2014,2,24,19,387,4,1026,SE
36381,2014,2,24,20,363,3,1027,SE
36382,2014,2,24,21,343,2,1027,cv
36383,2014,2,24,22,353,0,1027,NE
36384,2014,2,24,23,357,0,1027,NE
36385,2014,2,25,0,371,-1,1027,cv
36386,2014,2,25,1,394,-1,1027,cv
36387,2014,2,25,2,453,-2,1027,NE
36388,2014,2,25,3,453,-2,1027,cv
36389,2014,2,25,4,485,-2,1027,NW
36390,2014,2,25,5,463,-2,1027,NW
36391,2014,2,25,6,463,-2,1027,NW
36392,2014,2,25,7,418,-1,1027,NW
36393,2014,2,25,8,384,0,1028,NW
36394,2014,2,25,9,371,2,1028,NW
36395,2014,2,25,10,369,3,1027,cv
36396,2014,2,25,11,374,5,1027,cv
36397,2014,2,25,12,397,6,1027,cv
36398,2014,2,25,13,397,7,1025,cv
36399,2014,2,25,14,389,8,1024,SE
36400,2014,2,25,15,410,8,1024,SE
36401,2014,2,25,16,436,8,1024,cv
36402,2014,2,25,17,462,8,1024,cv
36403,2014,2,25,18,482,6,1024,cv
36404,2014,2,25,19,501,4,1025,cv
36405,2014,2,25,20,507,3,1025,NW
36406,2014,2,25,21,523,2,1026,NE
36407,2014,2,25,22,545,1,1026,cv
36408,2014,2,25,23,577,1,1025,cv
36409,2014,2,26,0,541,0,1025,cv
36410,2014,2,26,1,532,1,1025,NE
36411,2014,2,26,2,534,1,1025,NW
36412,2014,2,26,3,495,0,1024,NW
36413,2014,2,26,4,483,1,1024,NW
36414,2014,2,26,5,474,1,1023,NW
36415,2014,2,26,6,478,0,1023,cv
36416,2014,2,26,7,496,0,1023,NW
36417,2014,2,26,8,519,1,1024,NW
36418,2014,2,26,9,526,4,1023,NW
36419,2014,2,26,10,512,5,1023,SE
36420,2014,2,26,11,557,6,1022,cv
36421,2014,2,26,12,551,7,1021,cv
36422,2014,2,26,13,562,8,1021,cv
36423,2014,2,26,14,542,9,1020,NW
36424,2014,2,26,15,502,9,1020,cv
36425,2014,2,26,16,525,9,1020,NW
36426,2014,2,26,17,446,9,1021,NW
36427,2014,2,26,18,188,8,1022,NW
36428,2014,2,26,19,111,7,1023,NW
36429,2014,2,26,20,82,8,1023,NW
36430,2014,2,26,21,58,6,1024,NE
36431,2014,2,26,22,43,6,1024,NW
36432,2014,2,26,23,27,6,1025,NW
36433,2014,2,27,0,31,7,1025,NW
36434,2014,2,27,1,15,5,1026,NW
36435,2014,2,27,2,17,4,1027,NW
36436,2014,2,27,3,17,4,1027,NW
36437,2014,2,27,4,21,3,1027,NW
36438,2014,2,27,5,17,3,1028,NW
36439,2014,2,27,6,13,2,1029,NW
36440,2014,2,27,7,11,2,1030,NW
36441,2014,2,27,8,12,3,1031,NW
36442,2014,2,27,9,10,5,1032,NW
36443,2014,2,27,10,13,5,1032,NW
36444,2014,2,27,11,13,6,1032,NW
